"","x"
"37344","10"
"102648","4"
"51772","4"
"75938","9"
"70199","2"
"6889","9"
"102186","2"
"45837","4"
"11698","9"
"15984","6"
"103648","2"
"80091","4"
"57289","2"
"3451","2"
"38032","2"
"21245","4"
"73421","4"
"16045","2"
"26219","2"
"33199","2"
"10239","2"
"23294","2"
"124553","2"
"44248","2"
"64519","4"
"48323","4"
"65683","2"
"24014","2"
"41437","4"
"26504","4"
"97836","3"
"17599","2"
"68561","10"
"30201","2"
"93097","2"
"8491","4"
"105834","2"
"39434","9"
"68744","2"
"56874","10"
"635","4"
"65686","2"
"16233","2"
"17057","4"
"41568","2"
"122908","4"
"106020","9"
"26825","4"
"67904","2"
"121731","2"
"37731","4"
"58537","13"
"42418","4"
"164","2"
"91924","4"
"102510","2"
"63179","10"
"12636","5"
"11399","12"
"98025","2"
"88995","2"
"5632","4"
"114827","2"
"50013","9"
"100604","4"
"31636","2"
"72443","9"
"51229","2"
"47656","2"
"28807","2"
"64933","4"
"34616","4"
"114599","2"
"63219","9"
"8241","10"
"105951","2"
"61879","2"
"120196","2"
"56938","2"
"124589","2"
"61558","11"
"65536","4"
"64604","2"
"99249","2"
"58437","2"
"61552","10"
"123958","2"
"78302","2"
"1153","2"
"93431","4"
"30415","11"
"104590","2"
"59242","2"
"61710","4"
"88577","2"
"90762","2"
"121631","2"
"125675","4"
"79863","4"
"33226","2"
"7116","3"
"40202","4"
"29184","4"
"82182","2"
"77712","2"
"1014","4"
"23651","2"
"8966","6"
"87767","4"
"84932","2"
"73063","2"
"93778","4"
"68855","4"
"51544","2"
"3782","12"
"76354","2"
"44085","4"
"73391","2"
"94080","2"
"73301","4"
"64928","4"
"112838","4"
"81680","2"
"112747","2"
"116838","4"
"100728","2"
"24752","2"
"23576","4"
"122064","4"
"21058","2"
"12237","4"
"109528","2"
"16833","2"
"106018","4"
"62188","2"
"8126","9"
"45932","2"
"108518","2"
"42015","4"
"59582","2"
"120511","2"
"3440","2"
"99119","2"
"100472","4"
"7706","2"
"61463","4"
"60138","2"
"34852","2"
"96470","4"
"91832","2"
"77363","2"
"123141","4"
"33140","2"
"120091","4"
"35323","2"
"82034","4"
"65682","4"
"4743","2"
"78977","11"
"24216","4"
"51156","2"
"54815","2"
"66636","4"
"77909","2"
"84561","4"
"82941","2"
"24576","2"
"3353","6"
"13262","4"
"85995","4"
"55452","2"
"8644","11"
"59701","2"
"55422","2"
"11722","2"
"34602","2"
"43481","2"
"111589","2"
"124945","2"
"62321","2"
"6290","6"
"42390","2"
"105490","2"
"53523","4"
"105470","2"
"120036","2"
"16937","2"
"67998","4"
"77582","2"
"115014","10"
"123586","2"
"92980","2"
"57063","2"
"73849","2"
"90841","9"
"88290","2"
"78090","4"
"72257","9"
"77487","2"
"99250","2"
"49213","2"
"63950","4"
"91988","2"
"36193","2"
"77749","4"
"20256","4"
"11834","2"
"100342","10"
"115165","2"
"116292","2"
"113010","2"
"122144","11"
"33765","4"
"72816","9"
"12706","2"
"52693","2"
"124795","2"
"81170","4"
"26593","2"
"102208","9"
"29550","2"
"18796","2"
"75629","2"
"112947","4"
"54446","2"
"88646","4"
"120596","10"
"68220","4"
"21603","2"
"103429","4"
"33882","4"
"104069","4"
"70275","2"
"49782","4"
"61898","2"
"76714","9"
"29245","2"
"51543","12"
"7940","4"
"78296","2"
"81495","3"
"54321","2"
"108299","3"
"19612","6"
"9815","2"
"12242","2"
"108845","2"
"53806","4"
"37709","4"
"43108","2"
"92955","2"
"84217","2"
"2140","4"
"76327","4"
"68250","2"
"105359","2"
"36282","4"
"62940","2"
"86255","2"
"9530","4"
"102571","2"
"110419","4"
"85226","2"
"88608","2"
"81054","4"
"77993","2"
"124","2"
"76202","2"
"86205","2"
"68685","2"
"85409","2"
"7262","9"
"34116","2"
"66267","4"
"8858","2"
"8091","2"
"41871","2"
"111752","2"
"95498","9"
"76553","2"
"21343","4"
"99617","12"
"92890","2"
"72851","10"
"42228","4"
"51778","2"
"37738","2"
"47750","9"
"22442","4"
"93251","2"
"8550","11"
"76583","4"
"13638","9"
"48181","6"
"81689","4"
"18526","2"
"91575","4"
"66125","11"
"56675","11"
"51970","9"
"61494","2"
"23408","2"
"70099","4"
"88363","2"
"29449","2"
"120345","2"
"83008","2"
"29732","2"
"98470","4"
"120548","2"
"104491","4"
"27109","4"
"56059","2"
"103045","2"
"7692","2"
"67683","2"
"25539","2"
"19558","2"
"95537","4"
"114472","4"
"24407","2"
"117920","2"
"21145","4"
"33342","4"
"109148","2"
"39710","2"
"7239","2"
"104370","10"
"61834","2"
"38070","10"
"21335","4"
"103310","6"
"70050","2"
"33058","2"
"61348","2"
"41882","4"
"51943","4"
"48261","4"
"60038","4"
"120166","11"
"111196","2"
"116087","9"
"41212","4"
"44795","2"
"2796","10"
"6048","2"
"33283","4"
"122878","4"
"44540","4"
"37980","2"
"118250","4"
"64498","4"
"19580","2"
"68550","2"
"7830","2"
"94375","2"
"58704","4"
"115889","4"
"108225","2"
"83076","3"
"119497","4"
"24432","4"
"61345","4"
"107682","13"
"90322","9"
"62829","4"
"10550","4"
"12665","10"
"82197","2"
"116334","2"
"39349","2"
"6158","2"
"29188","2"
"32238","4"
"23024","2"
"124403","2"
"96052","2"
"65525","2"
"58005","2"
"53969","5"
"12327","2"
"120072","2"
"45491","4"
"105709","2"
"84838","2"
"44100","12"
"53006","11"
"34838","4"
"55217","4"
"37446","2"
"100061","2"
"17358","4"
"47029","2"
"42455","2"
"11623","2"
"124737","2"
"19024","2"
"12245","4"
"28671","2"
"56507","4"
"22031","2"
"63553","4"
"7672","2"
"66515","4"
"95579","4"
"40583","4"
"42253","2"
"26635","4"
"97130","9"
"66760","2"
"17636","2"
"124531","2"
"18217","4"
"84753","4"
"123908","2"
"31562","4"
"44807","2"
"118053","2"
"59605","2"
"27781","2"
"82569","2"
"5862","3"
"78189","2"
"43659","11"
"85577","4"
"67503","4"
"17988","4"
"47336","4"
"49485","2"
"64815","2"
"55827","4"
"74304","4"
"98843","2"
"54474","2"
"26511","2"
"47765","2"
"26871","2"
"70792","9"
"40278","3"
"105454","4"
"27168","2"
"15784","9"
"105983","2"
"43648","3"
"62828","11"
"82114","4"
"76624","2"
"106128","2"
"68380","4"
"7303","12"
"82055","4"
"40263","4"
"66164","2"
"13866","2"
"121126","4"
"55906","2"
"50944","2"
"107545","6"
"236","4"
"53119","9"
"21870","10"
"105908","4"
"66243","2"
"125141","2"
"112056","4"
"92675","2"
"24012","2"
"16684","4"
"80686","2"
"46311","2"
"52039","4"
"101466","4"
"5842","4"
"34611","4"
"86452","4"
"34104","4"
"21061","4"
"10542","4"
"68888","11"
"71353","2"
"72478","2"
"103185","2"
"83761","4"
"30276","4"
"52558","2"
"68062","2"
"48035","4"
"112860","2"
"109322","2"
"104526","4"
"120576","4"
"26110","10"
"47486","2"
"119542","4"
"62454","2"
"25571","2"
"87284","11"
"39194","2"
"117380","2"
"8291","2"
"5876","2"
"95153","4"
"125485","4"
"30520","2"
"3544","2"
"41797","2"
"116677","2"
"2830","2"
"90688","2"
"60034","4"
"19182","2"
"17592","2"
"85671","4"
"7588","2"
"100140","10"
"96086","2"
"45350","2"
"1171","4"
"105292","4"
"44778","2"
"32","4"
"32441","4"
"122179","4"
"54167","2"
"92720","2"
"5984","2"
"36820","2"
"85814","4"
"119743","2"
"125660","4"
"18343","2"
"48180","2"
"4589","2"
"68546","2"
"5794","6"
"92031","2"
"96059","2"
"55144","11"
"88591","2"
"56233","2"
"123696","2"
"22893","4"
"69954","4"
"479","10"
"796","4"
"17095","4"
"116157","2"
"65798","4"
"3055","2"
"46769","2"
"76536","10"
"1978","2"
"124456","4"
"32175","4"
"72667","2"
"80497","5"
"122071","4"
"45845","2"
"12429","4"
"90905","2"
"73926","2"
"8826","2"
"70903","4"
"111258","2"
"117370","10"
"83273","2"
"105458","2"
"111602","2"
"57803","2"
"13335","2"
"14738","4"
"79547","4"
"85860","2"
"2171","2"
"117727","7"
"60559","4"
"59534","9"
"84403","2"
"49049","2"
"7477","2"
"65045","2"
"95108","2"
"118757","4"
"46190","4"
"81324","2"
"123373","2"
"69245","4"
"111414","2"
"113199","2"
"21943","2"
"107479","11"
"125062","2"
"63412","4"
"125109","4"
"52602","2"
"118234","2"
"73488","4"
"114836","2"
"53849","6"
"55489","2"
"117884","2"
"41867","2"
"103800","4"
"192","2"
"96871","4"
"72394","2"
"27733","4"
"11429","2"
"49116","2"
"23700","4"
"44951","2"
"60791","2"
"29181","4"
"49336","2"
"21287","2"
"27637","4"
"2669","2"
"115643","2"
"121300","9"
"112648","2"
"91784","10"
"80006","4"
"27989","4"
"24233","4"
"79417","2"
"125102","4"
"43151","2"
"40342","2"
"8480","4"
"53796","9"
"71644","4"
"71612","4"
"99601","2"
"61262","4"
"105440","4"
"1912","2"
"115542","4"
"115261","4"
"23343","2"
"84469","2"
"39050","2"
"116447","2"
"47514","2"
"81069","2"
"67673","4"
"26183","2"
"78184","4"
"53671","11"
"79375","2"
"34757","2"
"82255","4"
"16390","3"
"67494","4"
"46318","2"
"55434","4"
"56582","2"
"78733","2"
"34164","4"
"118133","4"
"7915","2"
"40063","2"
"92761","2"
"51090","3"
"112829","2"
"77912","10"
"83158","2"
"2773","2"
"265","2"
"21038","4"
"28104","4"
"82539","2"
"113072","4"
"28652","2"
"18890","2"
"121210","2"
"53004","10"
"28778","4"
"108461","2"
"87653","5"
"2243","10"
"15767","2"
"81999","2"
"81428","4"
"88526","4"
"108376","4"
"65903","2"
"28530","4"
"9017","2"
"24528","2"
"97175","2"
"869","2"
"113648","2"
"72928","3"
"56402","2"
"35663","4"
"23819","11"
"50591","2"
"89654","2"
"46101","4"
"98435","2"
"30859","4"
"51676","10"
"87650","4"
"12791","2"
"86605","4"
"62890","2"
"101272","2"
"70294","2"
"72001","2"
"3348","11"
"99269","2"
"77407","4"
"88444","9"
"53669","4"
"32746","2"
"216","4"
"14649","2"
"116949","4"
"42006","2"
"81405","2"
"15482","10"
"113849","2"
"74279","4"
"26082","2"
"71243","2"
"41738","2"
"84776","2"
"57609","2"
"97408","2"
"81123","4"
"92306","2"
"104044","2"
"73646","2"
"39417","2"
"26048","2"
"6770","3"
"94696","2"
"52397","2"
"83132","2"
"112678","4"
"38557","2"
"23499","2"
"89880","2"
"121811","2"
"16108","2"
"82294","2"
"67839","6"
"67487","4"
"37400","2"
"77067","2"
"58391","4"
"105193","6"
"963","2"
"48332","6"
"16404","2"
"45106","2"
"31422","2"
"33772","4"
"64178","2"
"121615","4"
"16053","2"
"44189","2"
"120380","2"
"55867","2"
"92108","2"
"115107","2"
"9840","4"
"76213","2"
"2595","2"
"52673","4"
"101459","2"
"72042","2"
"86017","9"
"33709","2"
"21006","4"
"3742","2"
"114960","2"
"31843","2"
"24498","2"
"7411","2"
"51556","3"
"17502","2"
"1338","2"
"93096","2"
"111064","2"
"31765","2"
"87066","2"
"18672","2"
"117190","4"
"60119","2"
"77972","4"
"122000","2"
"115474","4"
"64174","2"
"40391","4"
"7452","2"
"24347","2"
"76534","3"
"95402","4"
"40875","2"
"104467","2"
"99988","4"
"2882","2"
"38272","2"
"28075","4"
"72215","4"
"102180","2"
"15076","2"
"20799","2"
"2322","2"
"31481","4"
"59364","2"
"53991","2"
"4554","2"
"108165","2"
"492","2"
"125466","2"
"69543","2"
"117904","2"
"58118","2"
"75601","2"
"100007","2"
"41837","2"
"103866","4"
"29031","2"
"85733","2"
"81243","4"
"62438","2"
"26679","2"
"74347","2"
"58842","2"
"67856","2"
"109351","10"
"99433","4"
"104264","4"
"34805","2"
"71216","2"
"82946","10"
"57696","4"
"69699","4"
"93531","2"
"48890","4"
"56288","2"
"84652","2"
"110799","4"
"111868","4"
"77785","4"
"124225","2"
"14277","4"
"56076","4"
"23182","2"
"104849","3"
"120095","2"
"25439","2"
"65888","2"
"31961","2"
"22389","11"
"61640","10"
"3215","4"
"30863","10"
"72753","4"
"3425","2"
"21908","2"
"77254","2"
"62204","4"
"121877","2"
"19883","2"
"59729","3"
"117951","9"
"88329","12"
"21458","4"
"117398","4"
"37949","2"
"70024","13"
"26530","10"
"73274","9"
"31853","4"
"90784","2"
"84184","4"
"51434","2"
"13943","4"
"114128","2"
"104312","2"
"2552","2"
"49539","4"
"34340","4"
"86827","4"
"68949","2"
"24808","4"
"121658","2"
"12002","2"
"113427","4"
"20863","2"
"115425","2"
"60114","2"
"43577","2"
"73956","10"
"32577","6"
"34686","11"
"14425","7"
"33472","4"
"46350","2"
"13731","2"
"29183","4"
"306","10"
"75955","4"
"70806","4"
"66503","2"
"55542","2"
"9637","2"
"50480","2"
"45716","4"
"89371","2"
"93939","3"
"58833","2"
"52752","4"
"15848","3"
"9436","2"
"29351","9"
"64821","2"
"45613","12"
"74781","2"
"24499","2"
"100993","4"
"15805","2"
"50986","4"
"26791","2"
"52345","2"
"30058","4"
"78286","4"
"76972","4"
"124536","5"
"69847","13"
"91410","2"
"46614","4"
"104735","6"
"99380","9"
"111251","4"
"94861","4"
"48441","2"
"40450","4"
"8864","9"
"65412","2"
"113729","2"
"124739","3"
"52249","2"
"79500","2"
"61068","2"
"64744","4"
"100093","2"
"26984","2"
"73674","4"
"66917","4"
"122557","2"
"31402","2"
"88474","3"
"4039","2"
"23310","2"
"44674","2"
"124465","4"
"53850","4"
"22672","2"
"15946","2"
"100844","2"
"14812","2"
"1916","2"
"114853","4"
"87953","2"
"9574","4"
"63365","2"
"53158","2"
"120523","2"
"14011","4"
"88803","4"
"35566","2"
"121198","4"
"32719","2"
"77394","2"
"125423","2"
"40045","2"
"93218","4"
"122506","4"
"20897","2"
"77824","2"
"53781","2"
"34363","4"
"88392","4"
"116389","4"
"25669","9"
"50675","2"
"121059","12"
"67158","2"
"8900","2"
"11282","4"
"99962","2"
"12394","3"
"20447","2"
"114251","2"
"39002","2"
"115032","4"
"91969","4"
"112699","2"
"23948","2"
"83213","4"
"44224","6"
"10892","4"
"103748","2"
"56975","2"
"96441","11"
"65730","2"
"33637","4"
"1167","4"
"71730","2"
"86809","2"
"12397","4"
"64860","2"
"1923","4"
"34738","2"
"1680","2"
"15684","2"
"94316","4"
"2004","4"
"35247","4"
"42363","2"
"94556","10"
"70820","4"
"36698","4"
"3456","4"
"118673","4"
"42529","4"
"43105","4"
"80698","4"
"27188","4"
"87189","4"
"60229","2"
"51742","11"
"7934","2"
"98078","9"
"75121","9"
"10279","13"
"105132","3"
"67440","4"
"113309","4"
"10612","2"
"49889","12"
"56089","4"
"125081","2"
"48057","2"
"88898","2"
"114220","2"
"114764","4"
"93781","2"
"112692","2"
"96376","2"
"54269","4"
"26377","4"
"16892","4"
"38759","4"
"12564","2"
"115350","2"
"116894","11"
"84358","4"
"45689","10"
"16226","2"
"96300","4"
"34839","2"
"68844","2"
"101626","4"
"7757","2"
"12704","2"
"72343","2"
"24176","2"
"115204","4"
"48175","2"
"33886","4"
"18204","2"
"112707","4"
"33238","4"
"44818","3"
"1202","4"
"24410","2"
"37977","2"
"68152","10"
"15106","4"
"103358","2"
"121445","4"
"27600","2"
"93166","2"
"38107","4"
"95264","2"
"115025","2"
"56379","4"
"120742","2"
"96798","2"
"27436","2"
"51059","4"
"22469","4"
"49277","3"
"77787","4"
"57808","2"
"32163","2"
"4989","4"
"93400","2"
"37912","2"
"18569","2"
"75783","2"
"89581","4"
"93922","2"
"75735","4"
"12285","2"
"5822","2"
"110329","2"
"28385","2"
"99952","2"
"99050","11"
"39983","4"
"94004","2"
"38246","4"
"11146","2"
"45974","2"
"124328","2"
"31703","2"
"98467","2"
"9606","4"
"114491","4"
"33744","2"
"14179","4"
"70691","2"
"33061","3"
"101232","9"
"10254","2"
"16043","2"
"36934","4"
"64200","2"
"27203","4"
"114815","2"
"69403","7"
"106426","2"
"25272","2"
"37356","4"
"75682","2"
"85103","2"
"52878","2"
"32370","2"
"56356","2"
"21298","2"
"1099","2"
"88015","5"
"11537","2"
"29519","2"
"2549","4"
"74269","10"
"52263","2"
"56629","2"
"57790","11"
"39379","11"
"100690","4"
"48643","4"
"15398","2"
"120640","4"
"123601","4"
"58402","4"
"43090","2"
"19992","2"
"37623","2"
"7288","11"
"24963","4"
"84989","10"
"2514","4"
"124185","2"
"40491","2"
"26105","4"
"47727","2"
"71417","2"
"108888","2"
"35598","2"
"61017","4"
"15384","4"
"69709","4"
"39082","4"
"91270","2"
"119268","2"
"31398","4"
"44821","4"
"44310","2"
"93900","12"
"11764","2"
"98577","2"
"32250","2"
"43640","4"
"112765","2"
"4223","4"
"16648","2"
"116602","3"
"89276","2"
"37054","2"
"13249","4"
"24788","2"
"54646","4"
"3643","2"
"124799","4"
"11923","4"
"61051","4"
"13942","2"
"92280","2"
"34631","4"
"105965","4"
"123","4"
"53920","4"
"23822","4"
"80982","2"
"89021","2"
"77482","4"
"55794","2"
"81837","4"
"61657","2"
"124002","10"
"121984","4"
"102848","2"
"21291","4"
"25551","2"
"32226","4"
"109446","2"
"102706","2"
"57878","4"
"115950","10"
"42102","2"
"64678","2"
"81464","4"
"25433","4"
"63182","4"
"109230","4"
"80209","9"
"45707","2"
"74858","4"
"50455","10"
"107297","4"
"78029","10"
"31185","4"
"29649","4"
"66159","4"
"77176","2"
"98789","4"
"86277","4"
"28565","4"
"42758","3"
"90925","4"
"4677","2"
"59564","2"
"91918","2"
"52","4"
"64707","2"
"84530","4"
"68353","2"
"104572","2"
"86675","2"
"19025","4"
"108959","2"
"50615","4"
"98312","4"
"82396","4"
"65008","2"
"23498","2"
"110535","2"
"77477","9"
"87430","2"
"103763","2"
"70083","2"
"37166","2"
"63676","2"
"101285","2"
"10768","2"
"56257","4"
"89855","4"
"91153","4"
"48786","2"
"64723","9"
"51101","4"
"33553","4"
"39560","10"
"70443","2"
"43244","2"
"42287","2"
"66867","2"
"64112","2"
"27599","2"
"65316","13"
"82041","4"
"80542","2"
"56738","2"
"75598","2"
"30732","2"
"51496","12"
"42722","2"
"106702","2"
"54119","2"
"8916","4"
"123871","4"
"41486","2"
"84808","4"
"9905","2"
"48004","2"
"9183","2"
"103843","2"
"100244","4"
"113983","9"
"112944","2"
"115422","2"
"87232","4"
"63512","2"
"112863","4"
"119982","2"
"58804","2"
"51789","4"
"117262","4"
"110140","2"
"46154","2"
"64741","10"
"13742","2"
"96060","9"
"75918","4"
"124209","2"
"106893","4"
"9348","2"
"62797","4"
"93124","3"
"102799","10"
"32431","13"
"50309","2"
"12918","10"
"18551","2"
"18762","2"
"29304","2"
"113298","4"
"100865","4"
"102488","2"
"59826","2"
"115647","2"
"80163","9"
"57141","3"
"54671","4"
"57319","4"
"119815","9"
"64721","2"
"48162","4"
"60594","4"
"70337","4"
"33397","4"
"123245","11"
"108058","2"
"83863","4"
"69750","2"
"104138","2"
"86921","13"
"124408","2"
"61090","2"
"9651","4"
"98390","2"
"6032","2"
"109423","9"
"72734","4"
"88899","2"
"78679","2"
"48546","4"
"69297","2"
"79430","2"
"84948","4"
"42044","12"
"121866","2"
"72438","2"
"42750","4"
"77186","2"
"96396","2"
"4110","2"
"37597","2"
"22216","2"
"73798","4"
"96673","5"
"103847","4"
"8509","4"
"73943","3"
"83556","4"
"73400","2"
"6865","6"
"11387","2"
"119938","4"
"67432","2"
"107775","4"
"119179","4"
"84656","4"
"56624","4"
"96311","2"
"20303","4"
"109184","4"
"92825","2"
"8554","2"
"86547","3"
"10313","3"
"33239","2"
"20790","2"
"47541","4"
"56048","2"
"7714","4"
"42922","2"
"61461","4"
"116578","4"
"124577","4"
"55950","4"
"113110","2"
"32785","2"
"6243","2"
"15481","2"
"2550","4"
"22614","2"
"124878","2"
"90060","2"
"81241","4"
"109416","4"
"85846","2"
"44346","2"
"1545","4"
"5992","4"
"29132","12"
"66181","2"
"104557","4"
"77385","2"
"18413","4"
"64660","4"
"48066","4"
"101733","4"
"23445","2"
"43299","4"
"44871","2"
"42789","4"
"58242","2"
"2916","2"
"63514","10"
"96389","2"
"8209","2"
"108676","2"
"115410","2"
"105336","2"
"57332","3"
"125441","10"
"96808","4"
"38789","2"
"40498","11"
"4274","2"
"72026","2"
"17340","11"
"60198","2"
"38021","2"
"6689","2"
"14963","2"
"79159","11"
"52886","2"
"108690","2"
"18900","2"
"125378","4"
"57232","2"
"47339","2"
"90360","2"
"61784","2"
"97355","10"
"122890","4"
"21779","4"
"50439","4"
"23336","2"
"92729","2"
"67103","2"
"47651","9"
"48119","4"
"105473","9"
"8831","2"
"29719","2"
"95920","2"
"108593","2"
"102413","4"
"112245","2"
"103122","2"
"43621","2"
"24713","4"
"107996","2"
"13647","4"
"77141","2"
"32280","2"
"82888","4"
"25936","2"
"76607","2"
"124566","2"
"46269","2"
"79658","2"
"39247","4"
"53730","4"
"57661","4"
"94651","2"
"46764","4"
"8740","2"
"62820","2"
"95212","2"
"112955","2"
"108967","2"
"85998","5"
"117936","4"
"68033","4"
"25195","2"
"19455","2"
"21084","2"
"56875","2"
"13660","4"
"5881","2"
"33159","4"
"97511","4"
"4086","2"
"91976","4"
"120552","4"
"90593","4"
"94787","2"
"77172","2"
"48029","13"
"116770","2"
"92793","2"
"104715","4"
"63614","4"
"12261","2"
"37061","2"
"125151","6"
"41908","2"
"119667","4"
"23829","9"
"103476","2"
"104863","4"
"43736","2"
"9964","2"
"73170","4"
"59913","12"
"87088","2"
"7933","9"
"74444","2"
"96108","2"
"47168","4"
"42411","2"
"84409","2"
"4977","4"
"87663","4"
"30492","2"
"120996","2"
"90626","4"
"76827","2"
"29928","2"
"47894","13"
"99776","4"
"51842","13"
"121512","4"
"125868","2"
"89759","2"
"70472","2"
"110331","12"
"106864","2"
"49073","2"
"96895","2"
"36180","4"
"106392","2"
"35399","4"
"27483","10"
"40911","4"
"117758","2"
"10450","2"
"88305","2"
"78519","10"
"118445","4"
"120479","9"
"26294","9"
"43955","4"
"101234","4"
"50755","3"
"111017","2"
"52307","2"
"115008","2"
"120267","4"
"14346","2"
"39091","2"
"7488","2"
"68604","4"
"49900","2"
"7024","4"
"2255","4"
"50430","2"
"89782","2"
"106926","2"
"83174","4"
"18125","2"
"42302","2"
"82110","4"
"64889","2"
"15020","2"
"16647","2"
"18742","2"
"116852","2"
"33884","4"
"24506","2"
"59508","10"
"6919","2"
"95048","4"
"8376","10"
"43525","4"
"100644","2"
"80942","2"
"29751","4"
"96967","2"
"92017","9"
"88164","2"
"62943","4"
"89538","2"
"92943","2"
"27904","2"
"42842","4"
"106399","4"
"55039","4"
"10823","4"
"44469","9"
"11999","2"
"95134","2"
"90582","4"
"108808","2"
"96061","2"
"24333","4"
"49936","4"
"102462","10"
"17877","4"
"16023","2"
"42852","2"
"5201","4"
"100501","4"
"3164","2"
"116281","2"
"80353","2"
"87867","4"
"85011","2"
"44477","4"
"53633","2"
"102891","2"
"125302","4"
"50265","2"
"20126","2"
"38390","2"
"5640","2"
"39742","2"
"108369","2"
"21740","4"
"1760","2"
"41316","2"
"79355","4"
"45039","4"
"90035","2"
"71658","2"
"63811","2"
"64761","2"
"15917","2"
"26985","2"
"41987","4"
"105996","2"
"96491","4"
"120758","4"
"70672","2"
"22895","4"
"108939","2"
"57088","4"
"12098","2"
"87915","2"
"54420","2"
"47849","2"
"6570","2"
"50345","4"
"124728","2"
"6532","2"
"86959","2"
"48788","9"
"82340","3"
"106260","4"
"8381","4"
"95412","2"
"2121","2"
"71475","9"
"115216","4"
"37761","2"
"83171","4"
"121520","12"
"109431","2"
"78185","10"
"10848","2"
"122408","2"
"97656","2"
"67187","4"
"32094","4"
"24260","2"
"119879","4"
"23096","2"
"104591","4"
"107330","4"
"32965","2"
"73780","2"
"17886","2"
"41323","4"
"11435","2"
"49156","9"
"18892","4"
"70938","4"
"123599","4"
"117269","11"
"120790","6"
"105798","4"
"106255","4"
"7792","2"
"12840","4"
"104864","2"
"114167","12"
"24047","2"
"30296","4"
"68676","9"
"94920","4"
"403","2"
"35886","2"
"47226","2"
"97346","2"
"117111","4"
"110125","4"
"40485","2"
"117096","2"
"15650","4"
"98822","2"
"69203","4"
"121009","2"
"33897","2"
"112163","11"
"98227","2"
"3024","2"
"8297","4"
"123951","2"
"96689","4"
"113375","2"
"10113","3"
"122677","4"
"39127","2"
"103241","4"
"12260","2"
"76617","2"
"40016","2"
"6796","2"
"10663","4"
"118219","4"
"113379","2"
"80885","2"
"34418","4"
"86192","2"
"17497","4"
"95300","2"
"13164","2"
"115300","2"
"95440","2"
"118452","2"
"56697","4"
"72047","2"
"2991","4"
"73384","3"
"77995","10"
"124778","9"
"36219","9"
"113259","2"
"9801","4"
"48879","2"
"73678","2"
"65513","4"
"93328","2"
"79669","4"
"103260","2"
"31340","2"
"38553","4"
"109068","4"
"115674","4"
"36222","2"
"5921","4"
"24733","4"
"27770","11"
"52466","2"
"38130","2"
"122111","2"
"88607","4"
"14876","2"
"111485","2"
"75519","2"
"63159","2"
"78572","4"
"11575","4"
"28968","2"
"115872","2"
"72782","2"
"2063","2"
"40554","4"
"66645","5"
"84811","2"
"117489","4"
"76283","10"
"57343","3"
"38403","2"
"59271","11"
"93928","10"
"95107","2"
"49196","2"
"85286","3"
"14067","2"
"121067","2"
"55941","5"
"96480","2"
"92767","2"
"38652","2"
"119902","2"
"115276","4"
"35492","2"
"30004","2"
"48095","2"
"119320","2"
"36100","6"
"122790","2"
"79550","2"
"61036","2"
"111234","2"
"63867","2"
"14242","3"
"93556","4"
"81878","4"
"36168","13"
"109137","4"
"45800","2"
"22037","2"
"64457","2"
"3282","2"
"81224","2"
"121011","9"
"73448","2"
"71909","2"
"78128","4"
"84673","2"
"80714","2"
"26386","4"
"26669","4"
"77193","4"
"6146","4"
"83413","2"
"81855","2"
"13710","2"
"114733","2"
"21042","2"
"10942","9"
"31657","2"
"60966","2"
"49441","4"
"30616","4"
"51987","2"
"114951","2"
"100811","2"
"50632","2"
"4926","2"
"61714","2"
"39467","4"
"70142","4"
"77183","9"
"61755","2"
"44948","2"
"81701","2"
"84754","10"
"114185","4"
"117901","4"
"3832","10"
"15446","2"
"111534","4"
"113578","2"
"39385","2"
"114206","2"
"95608","4"
"73490","2"
"7186","2"
"38429","4"
"28701","10"
"79968","10"
"106250","2"
"12930","2"
"64166","9"
"72346","2"
"104117","2"
"76521","2"
"81695","9"
"15254","4"
"109711","3"
"117835","10"
"79466","4"
"57324","2"
"6484","4"
"90356","2"
"110121","2"
"64566","2"
"116483","4"
"13053","2"
"19278","5"
"58692","9"
"117666","4"
"92167","10"
"23643","4"
"63421","2"
"17394","2"
"115397","2"
"76782","6"
"125198","4"
"61680","4"
"109209","2"
"68412","12"
"125308","2"
"91443","4"
"65824","2"
"43528","2"
"121813","10"
"887","2"
"19908","2"
"93069","2"
"46178","2"
"3191","4"
"79810","2"
"30181","4"
"41731","2"
"116684","2"
"58156","4"
"14536","2"
"41148","4"
"94467","10"
"97536","2"
"28486","4"
"31800","7"
"114295","4"
"48988","2"
"114693","2"
"15125","2"
"94358","4"
"78542","4"
"5386","2"
"15222","2"
"5127","9"
"53027","2"
"33107","2"
"120991","3"
"45057","4"
"62148","2"
"109831","2"
"61887","10"
"105367","2"
"74532","4"
"114239","10"
"60973","2"
"74746","2"
"76596","3"
"10721","2"
"25236","11"
"16446","4"
"21296","2"
"108191","4"
"107614","2"
"15513","9"
"89641","2"
"16849","2"
"88515","4"
"52426","11"
"57593","2"
"84170","4"
"27827","4"
"82385","4"
"98859","2"
"41605","2"
"54632","4"
"69991","2"
"70020","4"
"4104","4"
"25947","4"
"66684","3"
"17857","2"
"90467","2"
"107372","4"
"96275","4"
"114610","2"
"87359","4"
"87948","10"
"97620","2"
"49025","4"
"88110","2"
"105046","4"
"47594","4"
"34772","4"
"121671","3"
"26237","2"
"4417","4"
"92842","2"
"121027","11"
"11295","2"
