"","x"
"42999","2"
"21724","3"
"55379","4"
"3788","10"
"61292","2"
"105093","4"
"116564","4"
"101646","2"
"9240","4"
"54096","4"
"8037","2"
"74992","4"
"95339","2"
"114265","4"
"21093","10"
"121530","11"
"68993","2"
"19416","4"
"77405","11"
"349","4"
"23814","4"
"53355","9"
"45272","4"
"85803","4"
"47753","4"
"17247","2"
"32530","2"
"77980","2"
"45470","5"
"27143","12"
"3521","2"
"111670","2"
"70947","2"
"71383","4"
"108805","4"
"64033","4"
"83859","4"
"54733","2"
"44749","2"
"57636","2"
"124048","2"
"64193","4"
"77695","2"
"81962","4"
"69438","2"
"61767","3"
"11041","4"
"108168","2"
"86779","2"
"31847","4"
"66727","2"
"60712","4"
"49611","2"
"69845","2"
"15218","2"
"14215","4"
"103696","4"
"76039","4"
"60024","2"
"56281","2"
"74546","2"
"32578","4"
"77700","2"
"66346","4"
"52173","2"
"23198","4"
"44303","9"
"36086","2"
"52880","2"
"333","2"
"74715","12"
"89978","2"
"54368","2"
"81196","4"
"84317","4"
"112394","2"
"37889","4"
"27038","4"
"65224","2"
"7359","4"
"112686","4"
"114428","2"
"45463","2"
"124100","4"
"96741","2"
"58382","2"
"11938","3"
"59835","4"
"86380","2"
"18680","4"
"1339","2"
"79968","10"
"41510","2"
"69820","10"
"91862","2"
"55943","4"
"22134","4"
"25124","2"
"114048","12"
"75641","4"
"106222","2"
"119177","2"
"42886","2"
"67912","9"
"36995","2"
"29543","2"
"84441","2"
"96134","2"
"80429","4"
"71293","2"
"9312","4"
"65890","2"
"19261","2"
"17040","2"
"26981","4"
"72013","2"
"122871","2"
"92377","2"
"33063","4"
"106523","2"
"110868","4"
"81705","2"
"69306","2"
"11726","2"
"31428","4"
"113378","2"
"117691","4"
"77733","4"
"43626","2"
"28166","4"
"43000","2"
"117287","4"
"45082","2"
"110111","4"
"59729","3"
"98367","4"
"13573","2"
"91620","2"
"77139","4"
"59541","2"
"109314","2"
"29410","2"
"95078","4"
"59008","2"
"87483","2"
"91863","2"
"65669","4"
"71259","11"
"10452","2"
"25951","2"
"14083","4"
"27886","4"
"44286","2"
"70670","2"
"109384","9"
"104952","2"
"74602","2"
"54919","4"
"31589","4"
"8889","4"
"90848","2"
"74410","2"
"95753","4"
"62242","2"
"23897","4"
"93450","4"
"21717","4"
"82601","10"
"118372","4"
"94163","4"
"55767","2"
"18974","4"
"89407","2"
"12975","2"
"112480","2"
"3272","4"
"38354","2"
"82154","4"
"124628","4"
"63567","2"
"1221","4"
"108818","4"
"70189","2"
"11472","2"
"73342","2"
"25411","4"
"67082","2"
"123122","4"
"123055","2"
"45713","4"
"113860","2"
"25934","4"
"103391","11"
"24629","2"
"112743","10"
"96663","2"
"41210","2"
"63","9"
"111436","4"
"118908","2"
"18167","2"
"17160","4"
"114973","2"
"74659","2"
"50116","2"
"35206","4"
"15860","4"
"38093","4"
"39997","4"
"61704","2"
"3111","4"
"34203","4"
"120122","4"
"70369","2"
"1272","4"
"122022","2"
"72324","12"
"64627","2"
"116561","4"
"83414","2"
"88721","3"
"46973","4"
"20057","6"
"123030","2"
"65564","2"
"40577","4"
"40717","2"
"49262","4"
"44043","2"
"29302","4"
"30267","2"
"113914","2"
"15492","2"
"102713","4"
"110457","2"
"9167","2"
"73210","2"
"100269","2"
"18926","2"
"59880","2"
"1960","2"
"125820","2"
"75582","2"
"100489","2"
"55842","4"
"121226","2"
"89835","2"
"80273","4"
"55919","2"
"121246","2"
"38004","10"
"57004","4"
"123497","4"
"116473","11"
"51945","4"
"1262","2"
"106792","2"
"66216","4"
"120252","4"
"14041","2"
"18338","2"
"96996","10"
"41525","2"
"93316","2"
"75182","4"
"54732","2"
"56946","4"
"120341","4"
"19453","2"
"122705","2"
"17926","2"
"39977","4"
"74575","4"
"113190","2"
"28147","4"
"83647","9"
"110631","4"
"83943","10"
"76221","2"
"12225","2"
"75323","2"
"58912","4"
"113827","4"
"123741","2"
"95306","4"
"52065","4"
"107080","11"
"86289","2"
"33851","2"
"51059","4"
"35516","4"
"95856","2"
"117232","2"
"15761","2"
"39565","4"
"1052","4"
"8575","4"
"51735","2"
"27591","11"
"23095","2"
"108124","2"
"42529","4"
"2324","2"
"80627","4"
"125141","2"
"24303","2"
"31287","4"
"91117","4"
"117892","9"
"41181","4"
"83139","2"
"32715","2"
"60498","2"
"87004","4"
"117207","9"
"37980","2"
"75879","2"
"125915","2"
"92293","2"
"40513","2"
"17115","4"
"50194","4"
"75600","2"
"27045","2"
"29481","5"
"63118","2"
"100087","2"
"24588","2"
"43506","4"
"30723","2"
"66084","2"
"29569","2"
"91260","2"
"54371","4"
"68338","9"
"12946","2"
"32448","2"
"115011","9"
"94401","2"
"87523","2"
"2107","2"
"12184","4"
"22634","4"
"52054","4"
"40324","12"
"32146","2"
"85350","2"
"61252","2"
"63903","2"
"18953","2"
"23185","2"
"3528","2"
"100493","2"
"60381","2"
"67446","2"
"49065","2"
"20832","3"
"9693","2"
"23029","4"
"116640","10"
"107912","4"
"49771","9"
"101281","4"
"23474","4"
"84696","2"
"74951","2"
"7244","2"
"98403","2"
"125675","4"
"46797","2"
"62880","9"
"105510","2"
"9403","4"
"75781","4"
"83233","10"
"55063","4"
"60091","4"
"64358","9"
"63238","2"
"39775","2"
"47933","2"
"57501","2"
"76649","4"
"14028","11"
"86654","2"
"7943","4"
"38184","2"
"91798","4"
"8057","2"
"77122","2"
"48833","2"
"5467","2"
"10081","2"
"5158","2"
"39232","11"
"34693","2"
"9188","2"
"28440","4"
"13524","12"
"62174","2"
"106468","2"
"102057","2"
"111956","2"
"87277","2"
"108280","4"
"18210","4"
"86876","4"
"64064","2"
"77090","10"
"10948","4"
"1527","2"
"27177","4"
"47545","4"
"31940","4"
"111371","4"
"114307","2"
"9739","2"
"1789","2"
"37057","2"
"102082","5"
"72989","2"
"78575","2"
"99584","2"
"57991","6"
"84478","2"
"51472","2"
"105911","2"
"43339","11"
"79114","10"
"27196","4"
"15397","2"
"48263","2"
"101763","4"
"115936","2"
"97342","2"
"45452","2"
"45180","5"
"110264","2"
"75125","4"
"70063","4"
"30406","2"
"24694","4"
"99528","4"
"41682","2"
"93382","2"
"51015","4"
"85962","2"
"6061","4"
"87729","4"
"32335","2"
"1360","2"
"98233","2"
"41402","2"
"70580","2"
"88683","4"
"115962","2"
"28870","4"
"72119","4"
"59549","2"
"85785","2"
"36315","3"
"5546","2"
"37232","2"
"110916","2"
"96352","2"
"82535","2"
"113272","2"
"70418","4"
"12478","2"
"5723","2"
"97065","2"
"56075","2"
"84396","4"
"3885","2"
"71682","4"
"68112","2"
"85293","4"
"40133","4"
"99990","2"
"16424","2"
"125431","2"
"13748","4"
"15657","2"
"33150","2"
"117243","2"
"122724","4"
"8554","2"
"113530","2"
"20718","2"
"73807","2"
"10791","4"
"92966","2"
"65828","2"
"39691","2"
"49389","4"
"31912","2"
"51007","2"
"47492","3"
"94033","11"
"31745","4"
"37860","4"
"113009","12"
"97556","4"
"622","11"
"75181","2"
"101917","2"
"90940","2"
"1923","4"
"15731","2"
"38667","10"
"83277","2"
"77092","2"
"5847","11"
"106238","2"
"14519","4"
"100719","2"
"123096","4"
"74383","4"
"116114","4"
"51629","2"
"42081","4"
"118498","3"
"91338","4"
"117075","2"
"72210","10"
"73083","2"
"51044","11"
"124108","9"
"7171","2"
"62781","2"
"90935","2"
"9263","4"
"103887","4"
"31516","4"
"39523","4"
"106280","2"
"119326","2"
"52973","2"
"83213","4"
"42347","2"
"10644","2"
"78714","2"
"71738","4"
"107191","11"
"49520","4"
"90164","4"
"22027","12"
"99379","13"
"59253","2"
"97596","2"
"38886","4"
"83180","2"
"77830","2"
"7635","2"
"55375","2"
"20383","2"
"27727","2"
"915","12"
"117827","4"
"49037","4"
"78117","2"
"73432","4"
"1458","9"
"59588","5"
"21555","2"
"124815","10"
"89370","2"
"109941","2"
"85325","2"
"8492","2"
"64181","2"
"56015","3"
"120586","4"
"81334","2"
"95434","2"
"21320","4"
"110506","2"
"82009","4"
"76200","2"
"3857","2"
"50533","2"
"95630","2"
"124128","12"
"27135","2"
"116735","2"
"26304","13"
"36610","2"
"47344","2"
"65479","12"
"35796","2"
"98981","2"
"119229","2"
"23528","2"
"105763","2"
"121679","4"
"85929","9"
"57338","2"
"3404","4"
"121227","4"
"109632","4"
"60003","2"
"116283","2"
"112994","2"
"52062","10"
"102977","2"
"21758","2"
"47217","4"
"84067","4"
"10372","4"
"3300","4"
"102212","2"
"11095","2"
"125264","2"
"78761","2"
"9842","2"
"6668","4"
"74126","4"
"60097","4"
"50992","11"
"29570","2"
"57887","4"
"60582","2"
"64755","2"
"37165","2"
"107981","2"
"123928","2"
"54194","10"
"8862","9"
"46718","4"
"9847","10"
"6566","2"
"122551","4"
"23902","2"
"17015","10"
"80056","2"
"113230","2"
"40848","4"
"110757","2"
"17918","4"
"75040","4"
"25139","4"
"38023","6"
"120418","4"
"59845","4"
"124385","4"
"39298","4"
"50254","11"
"57879","2"
"114948","2"
"77610","4"
"102799","10"
"101496","4"
"59489","2"
"72329","2"
"123512","4"
"92400","2"
"12623","4"
"8856","4"
"16255","4"
"2863","4"
"89461","4"
"37285","2"
"70679","4"
"85670","2"
"59589","2"
"17030","2"
"108566","2"
"103903","4"
"64092","3"
"123809","2"
"103069","4"
"80745","2"
"89509","2"
"19865","2"
"62238","9"
"12035","4"
"27488","2"
"4607","2"
"71226","3"
"1659","2"
"112371","11"
"125841","4"
"123670","2"
"36237","2"
"54766","2"
"68438","4"
"19136","2"
"119731","4"
"85535","4"
"66585","2"
"56732","2"
"62001","3"
"48884","3"
"116795","4"
"33239","2"
"55586","10"
"118202","2"
"110652","2"
"62183","2"
"11424","2"
"18730","2"
"123225","2"
"586","2"
"81714","10"
"107514","4"
"120705","4"
"12986","13"
"27012","4"
"61150","10"
"3374","2"
"9411","2"
"35887","4"
"56626","4"
"114527","4"
"8708","2"
"83748","2"
"28472","2"
"124106","4"
"109125","4"
"31806","2"
"116978","2"
"13378","9"
"104089","2"
"40210","2"
"50717","4"
"62698","4"
"6279","2"
"3941","2"
"14068","4"
"102801","4"
"117742","2"
"8798","4"
"108519","2"
"18365","2"
"56375","4"
"94256","2"
"123113","12"
"2139","2"
"113691","2"
"24839","2"
"40766","4"
"17227","2"
"74493","4"
"79073","4"
"120216","2"
"47006","4"
"70487","2"
"54280","2"
"630","4"
"97621","2"
"99522","2"
"67598","4"
"68279","4"
"53649","12"
"53672","4"
"105427","4"
"97545","5"
"65364","10"
"4419","9"
"27827","4"
"57897","2"
"51566","4"
"32746","2"
"88814","2"
"50385","10"
"14407","2"
"63616","2"
"82828","2"
"90208","9"
"17043","2"
"42957","2"
"3692","2"
"77049","4"
"19681","2"
"92821","3"
"3458","11"
"119312","4"
"16461","2"
"24613","2"
"125625","4"
"9366","3"
"5556","2"
"90397","4"
"76246","5"
"39985","2"
"27942","10"
"12143","2"
"20064","2"
"91252","2"
"53243","2"
"63945","2"
"51840","4"
"28374","2"
"120254","2"
"27638","2"
"4251","2"
"22645","9"
"19206","2"
"239","2"
"34385","4"
"60249","2"
"101188","2"
"4628","2"
"68938","4"
"37416","2"
"1719","9"
"101916","2"
"29503","2"
"110664","2"
"5815","2"
"36613","2"
"93403","2"
"68285","3"
"118378","4"
"42522","7"
"121392","4"
"70085","2"
"6209","2"
"25845","2"
"32250","2"
"37128","4"
"43378","2"
"100742","11"
"11185","13"
"20233","2"
"67875","4"
"97568","2"
"107617","2"
"92522","3"
"57626","11"
"51391","2"
"20738","2"
"76633","2"
"41657","2"
"18490","2"
"101664","2"
"80689","2"
"56235","4"
"16837","4"
"28680","3"
"120436","10"
"110357","4"
"125671","4"
"23678","13"
"100171","2"
"117378","11"
"74645","2"
"19082","2"
"65263","6"
"62847","4"
"46969","4"
"41070","2"
"33022","2"
"79009","4"
"44781","2"
"40559","9"
"38999","2"
"121706","2"
"94820","2"
"106995","4"
"53463","4"
"76281","4"
"95654","2"
"106848","2"
"75604","2"
"111278","2"
"35295","2"
"12457","2"
"56599","2"
"43698","9"
"104852","2"
"114369","2"
"18657","9"
"59668","4"
"82614","2"
"92076","4"
"6202","4"
"106540","2"
"19562","2"
"27991","2"
"19429","4"
"112553","4"
"948","4"
"4004","4"
"111882","4"
"70942","2"
"19074","4"
"109602","2"
"2483","4"
"37304","4"
"69621","5"
"19856","10"
"6327","2"
"87888","2"
"83009","2"
"25548","2"
"115504","2"
"31540","2"
"112651","2"
"28531","2"
"121006","4"
"53488","10"
"76755","2"
"23101","2"
"91848","4"
"91609","2"
"52968","4"
"63400","2"
"41478","2"
"11062","4"
"124812","2"
"85223","2"
"67236","2"
"69613","2"
"860","6"
"9268","2"
"113439","4"
"44268","4"
"98530","2"
"31365","4"
"121808","2"
"124101","4"
"90903","2"
"25195","2"
"15398","2"
"73309","9"
"124390","2"
"90161","4"
"60423","2"
"70671","2"
"52059","4"
"116014","2"
"71137","2"
"54432","2"
"1094","4"
"67654","2"
"57053","4"
"56338","2"
"42110","2"
"60355","2"
"100601","9"
"96715","2"
"34442","2"
"12499","2"
"31765","2"
"29388","4"
"509","2"
"112221","4"
"119065","4"
"108299","3"
"4182","4"
"27931","11"
"117987","2"
"8019","4"
"84076","2"
"23597","11"
"69456","2"
"63810","2"
"67140","13"
"23781","11"
"16456","4"
"173","3"
"46061","9"
"45491","4"
"6404","4"
"108107","4"
"91454","4"
"11040","4"
"22250","2"
"101635","2"
"426","2"
"50220","2"
"103886","4"
"9934","2"
"105853","4"
"90285","2"
"108199","2"
"24088","4"
"56240","4"
"38760","2"
"94413","2"
"113661","2"
"9644","4"
"37265","4"
"76813","2"
"29255","4"
"113383","2"
"25570","6"
"97202","2"
"54476","2"
"65516","11"
"123392","2"
"86693","2"
"110375","9"
"11647","2"
"113555","11"
"79908","4"
"105828","9"
"117798","4"
"66807","11"
"22168","2"
"69168","4"
"107916","2"
"105857","4"
"32400","2"
"107407","2"
"123601","4"
"15311","4"
"48210","2"
"109442","4"
"42791","4"
"67926","2"
"112624","2"
"101918","2"
"85868","2"
"56796","3"
"9039","2"
"1964","4"
"30567","4"
"116555","4"
"58651","2"
"39016","2"
"94513","2"
"13930","9"
"15157","4"
"106322","4"
"103408","2"
"6077","2"
"83904","2"
"120152","2"
"117684","2"
"33165","2"
"45998","2"
"90806","4"
"8384","4"
"106841","4"
"2694","2"
"53821","4"
"104133","2"
"80748","4"
"13180","4"
"47942","2"
"82118","2"
"49033","2"
"781","4"
"83789","2"
"123856","6"
"111762","2"
"83069","4"
"124114","10"
"99796","2"
"2780","3"
"46290","2"
"1871","2"
"115497","2"
"124216","2"
"41234","2"
"77415","9"
"11940","2"
"47387","11"
"20641","2"
"40553","2"
"102059","2"
"68090","2"
"120835","4"
"2891","2"
"50097","10"
"9415","9"
"33389","2"
"62439","2"
"70231","2"
"101162","2"
"108711","2"
"12394","3"
"9559","4"
"87673","4"
"55479","4"
"29012","2"
"24433","4"
"88768","3"
"59695","2"
"120940","2"
"98361","2"
"54627","2"
"61905","6"
"2473","4"
"2175","4"
"44438","4"
"23257","2"
"103073","2"
"19983","4"
"98323","2"
"62099","2"
"91195","9"
"14724","2"
"86222","4"
"49097","10"
"42212","2"
"79177","2"
"94406","2"
"40074","2"
"25431","4"
"50274","2"
"33669","2"
"8282","2"
"87283","4"
"74429","4"
"52274","2"
"122123","4"
"86762","2"
"122583","2"
"62782","2"
"119763","4"
"45591","4"
"13256","4"
"112807","2"
"81948","2"
"120606","2"
"10993","4"
"86739","2"
"25822","2"
"63875","2"
"62716","2"
"60495","2"
"57356","2"
"13848","4"
"32884","2"
"90409","2"
"69107","2"
"17892","4"
"61268","2"
"6837","2"
"7542","2"
"89357","2"
"76661","2"
"39659","4"
"14889","2"
"12923","2"
"108313","2"
"80352","2"
"117061","2"
"63439","2"
"121828","4"
"24994","2"
"38134","2"
"97484","9"
"80634","2"
"56854","2"
"99028","2"
"8199","2"
"39631","2"
"99770","2"
"47048","2"
"66712","2"
"55333","4"
"60909","4"
"80736","4"
"61526","4"
"56254","4"
"11399","12"
"77680","4"
"50645","2"
"67476","4"
"2551","2"
"99491","4"
"7289","2"
"18021","4"
"22902","9"
"120305","4"
"79697","2"
"44412","4"
"97131","4"
"10327","2"
"112806","2"
"26180","4"
"16415","2"
"2057","2"
"96702","2"
"48053","2"
"471","4"
"74782","2"
"115812","2"
"122447","2"
"2715","2"
"20502","2"
"107173","2"
"100660","2"
"117325","4"
"124190","6"
"61237","2"
"109043","2"
"119299","2"
"33114","4"
"5875","4"
"115735","2"
"46117","2"
"66392","2"
"10814","4"
"104743","2"
"26114","4"
"109424","2"
"82927","4"
"1746","4"
"94058","2"
"4054","10"
"48880","4"
"12515","6"
"97820","4"
"14435","4"
"19300","2"
"104316","2"
"101514","10"
"86666","2"
"8008","4"
"43926","9"
"59581","2"
"95550","4"
"32822","2"
"660","4"
"12434","10"
"70633","2"
"72023","3"
"103932","4"
"44579","2"
"107430","10"
"123370","2"
"95092","2"
"71008","9"
"52347","3"
"74714","10"
"79795","2"
"112094","2"
"23955","2"
"34264","11"
"93282","4"
"97100","2"
"7394","2"
"120207","4"
"4268","2"
"69377","2"
"31014","3"
"74708","6"
"30704","2"
"118734","2"
"97225","4"
"66365","2"
"87570","2"
"31890","2"
"112285","2"
"25060","2"
"67967","9"
"125654","2"
"34136","2"
"31386","4"
"80934","2"
"34641","2"
"14890","4"
"91597","2"
"85029","9"
"40303","4"
"49497","2"
"83970","4"
"10856","4"
"16172","2"
"23158","2"
"125966","2"
"35725","4"
"39245","4"
"32409","2"
"28162","13"
"74625","2"
"117881","2"
"53314","2"
"81465","2"
"93758","2"
"94810","2"
"39959","2"
"38194","4"
"101704","13"
"41484","2"
"67474","2"
"27340","4"
"97661","9"
"1881","2"
"21577","2"
"37394","4"
"5732","2"
"8549","4"
"32792","2"
"100152","4"
"105785","4"
"120954","2"
"113618","2"
"58662","4"
"27355","4"
"86146","2"
"33426","2"
"114238","2"
"15468","2"
"121076","12"
"105951","2"
"100810","2"
"24526","2"
"28493","2"
"122639","2"
"9940","4"
"4971","10"
"86543","2"
"68172","2"
"96903","2"
"36961","2"
"119652","2"
"55277","2"
"79927","2"
"1448","2"
"59291","4"
"116627","2"
"102153","2"
"117467","2"
"75790","2"
"17317","4"
"25915","2"
"77827","2"
"26917","2"
"66541","2"
"125895","4"
"86618","2"
"13620","4"
"97364","4"
"15399","13"
"34490","4"
"68302","4"
"104048","4"
"92515","4"
"41111","3"
"18981","4"
"28783","4"
"47632","2"
"38406","9"
"123821","2"
"19558","2"
"25625","2"
"51493","4"
"13745","4"
"11202","4"
"68843","2"
"74138","5"
"3089","2"
"19399","4"
"115625","2"
"40557","2"
"102301","2"
"102011","2"
"111498","2"
"100800","4"
"102567","4"
"100048","4"
"42563","11"
"109529","5"
"58054","2"
"45942","2"
"123418","4"
"99559","2"
"123015","4"
"54538","4"
"110478","2"
"55214","2"
"6326","4"
"90925","4"
"120633","6"
"2536","4"
"90994","4"
"54338","4"
"20294","4"
"13814","3"
"120217","2"
"118527","4"
"10204","2"
"9094","2"
"89","4"
"27173","4"
"57854","4"
"74709","4"
"43413","2"
"11331","2"
"77316","2"
"10110","4"
"57067","2"
"58756","7"
"3241","4"
"124497","2"
"56151","4"
"50729","2"
"92009","4"
"64137","2"
"75117","2"
"101933","2"
"34982","2"
"28966","2"
"34080","2"
"16276","2"
"4137","2"
"64678","2"
"80909","2"
"11661","2"
"18811","2"
"40582","2"
"122677","4"
"105060","2"
"123831","3"
"84819","4"
"63583","4"
"6816","4"
"104597","4"
"121702","2"
"109073","3"
"44708","4"
"45153","2"
"110286","2"
"94432","4"
"51862","2"
"25761","2"
"21482","2"
"14085","2"
"122106","2"
"12450","9"
"112847","2"
"98271","2"
"95081","2"
"34179","2"
"9829","5"
"98977","2"
"28075","4"
"68413","2"
"31083","2"
"41308","2"
"41970","13"
"31231","10"
"49562","2"
"17605","4"
"28946","4"
"18454","4"
"32149","2"
"89408","2"
"119473","2"
"82094","4"
"64631","2"
"44945","2"
"11960","2"
"56725","2"
"18599","11"
"108533","2"
"52957","2"
"2663","4"
"84321","2"
"120554","2"
"90753","3"
"70293","4"
"104307","4"
"24991","4"
"66260","11"
"76003","9"
"121372","2"
"114964","2"
"105002","2"
"65648","4"
"70099","4"
"90316","2"
"28976","2"
"16442","5"
"92213","11"
"80995","2"
"124039","2"
"29906","3"
"7764","2"
"51340","4"
"97804","2"
"122895","9"
"125928","3"
"92028","2"
"41434","2"
"38528","4"
"105904","2"
"877","4"
"778","13"
"61297","2"
"105793","2"
"109504","4"
"43515","4"
"86984","2"
"21527","2"
"114864","6"
"124563","2"
"7087","12"
"10020","2"
"63081","2"
"103855","2"
"64380","4"
"122055","2"
"3878","2"
"22427","2"
"23366","3"
"26805","4"
"111934","4"
"99992","2"
"121966","2"
"119995","2"
"85628","2"
"26417","2"
"89908","11"
"19563","2"
"1218","2"
"42389","4"
"34801","4"
"7537","2"
"22163","2"
"88044","2"
"10988","2"
"63181","2"
"96804","2"
"11198","2"
"65403","2"
"75411","2"
"81886","2"
"108811","2"
"74381","2"
"98369","2"
"51525","2"
"64153","4"
"71292","2"
"58109","10"
"8309","2"
"69969","2"
"20187","2"
"47935","4"
"37666","2"
"80208","4"
"30602","2"
"38063","4"
"38441","2"
"97994","2"
"105010","2"
"10345","4"
"7767","4"
"8213","4"
"23733","4"
"80107","2"
"88872","9"
"52211","4"
"54883","4"
"40329","2"
"122145","10"
"124827","10"
"106800","2"
"99693","2"
"25754","2"
"7079","2"
"102897","10"
"69314","2"
"13161","2"
"112471","2"
"40649","2"
"72825","4"
"71250","2"
"9957","2"
"74028","2"
"32052","4"
"109559","2"
"5142","4"
"13259","2"
"25826","2"
"1276","12"
"118362","2"
"27984","3"
"82968","10"
"25947","4"
"103044","2"
"14991","2"
"102912","2"
"99917","4"
"24409","4"
"24838","2"
"89427","2"
"37825","2"
"89929","4"
"19700","2"
"69153","4"
"33548","2"
"112654","9"
"116953","4"
"75386","2"
"29406","4"
"63124","4"
"71014","2"
"51254","2"
"37365","4"
"118825","2"
"119146","4"
"116665","13"
"5277","2"
"64052","4"
"76516","4"
"105504","2"
"27460","2"
"79872","2"
"59016","2"
"107723","2"
"54074","2"
"113929","2"
"98434","2"
"58869","2"
"125092","2"
"17904","2"
"105992","2"
"97974","10"
"39378","2"
"20563","4"
"40942","2"
"27271","2"
"3959","4"
"22603","3"
"8839","4"
"82868","2"
"22416","2"
"44167","2"
"15453","4"
"73511","2"
"110840","10"
"101974","4"
"36203","4"
"96473","2"
"25039","9"
"120653","2"
"112202","4"
"22943","2"
"84796","4"
"31290","11"
"17537","2"
"48485","2"
"12724","2"
"86455","2"
"72387","4"
"52072","2"
"56990","10"
"57148","2"
"114394","2"
"110941","2"
"18659","2"
"88941","2"
"92595","2"
"94205","2"
"103131","2"
"46513","4"
"3717","2"
"119648","4"
"29620","2"
"12153","2"
"42566","2"
"95636","2"
"11783","2"
"119249","4"
"7070","4"
"14531","12"
"67358","4"
"51983","2"
"34171","2"
"44249","2"
"73163","2"
"45379","2"
"93761","10"
"1246","4"
"71603","2"
"93196","2"
"35263","2"
"39477","4"
"27975","2"
"20601","5"
"83258","2"
"66457","4"
"30186","4"
"82966","11"
"43591","2"
"67801","2"
"84838","2"
"32429","2"
"55547","2"
"73863","2"
"121703","4"
"28658","4"
"66942","4"
"118919","4"
"122737","2"
"119503","2"
"88734","4"
"29889","2"
"88403","2"
"7619","2"
"64971","2"
"81159","9"
"106674","4"
"49667","2"
"33789","4"
"120841","4"
"89047","2"
"17894","4"
"70986","4"
"10315","2"
"122785","13"
"55892","4"
"108323","2"
"76746","4"
"80540","2"
"49582","2"
"93531","2"
"65791","9"
"99378","2"
"19176","5"
"20428","2"
"67531","4"
"31461","2"
"56221","4"
"122142","4"
"11439","4"
"29619","2"
"56696","2"
"125823","2"
"64300","4"
"33353","2"
"12895","4"
"40357","9"
"90675","2"
"10867","2"
"118605","4"
"57028","4"
"94477","2"
"96257","4"
"119002","4"
"103180","6"
"41137","2"
"57176","2"
"704","4"
"6641","4"
"4974","2"
"14486","4"
"48722","2"
"101566","2"
"43612","4"
"31770","4"
"97295","5"
"85964","2"
"48990","4"
"626","4"
"71588","13"
"5542","4"
"93753","3"
"14080","4"
"68222","2"
"25694","2"
"105959","4"
"22609","2"
"58500","4"
"67050","4"
"57898","2"
"4636","2"
"121355","2"
"72363","4"
"122426","2"
"120442","2"
"111729","9"
"71786","2"
"31641","2"
"13272","6"
"104736","4"
"35301","9"
"53724","4"
"19110","4"
"110556","2"
"109256","4"
"12045","7"
"60744","4"
"44157","2"
"107783","4"
"40405","2"
"44554","2"
"10317","2"
"53797","2"
"124997","4"
"58932","2"
"77473","4"
"102107","2"
"82889","4"
"110452","2"
"34029","2"
"9850","5"
"22467","2"
"11559","2"
"105349","4"
"93885","4"
"83027","4"
"106935","4"
"87544","4"
"101513","2"
"80501","4"
"2463","2"
"125171","4"
"30155","3"
"35965","4"
"79402","2"
"102058","4"
"82021","2"
"111929","2"
"60848","2"
"81938","2"
"51487","4"
"47861","2"
"10961","4"
"113619","2"
"6150","2"
"42860","4"
"109890","3"
"108753","2"
"47915","2"
"8544","2"
"91985","2"
"116235","2"
"101887","9"
"42928","4"
"68931","2"
"4209","4"
"9420","2"
"9451","4"
"117768","2"
"16656","2"
"122942","4"
"105849","4"
"55946","4"
"63135","2"
"114202","4"
"85269","2"
"59077","2"
"101726","2"
"85885","2"
"7824","4"
"2666","2"
"103998","2"
"64622","2"
"102956","4"
"57662","4"
"93563","4"
"33126","4"
"77077","2"
"20890","13"
"22844","2"
"84694","14"
"100260","2"
"22914","10"
"20365","4"
"70837","2"
"61687","2"
"55944","4"
"112496","2"
"78562","9"
"94021","4"
"46138","4"
"112850","5"
"42478","2"
"23142","4"
"28346","2"
"52774","2"
"52997","10"
"114291","5"
"113166","4"
"55729","2"
"41646","2"
"3409","4"
"87293","2"
"3486","9"
"88900","4"
"43582","2"
"123986","2"
"95044","2"
"58964","2"
"62963","2"
"32735","2"
"69970","2"
"25070","2"
"74785","2"
"124714","5"
"28950","4"
"82885","2"
"46818","4"
"87422","2"
"100399","2"
"97201","4"
"10408","2"
"15035","4"
"11703","4"
"80834","4"
"100175","2"
"27356","2"
"33464","2"
"61195","4"
"104093","2"
"56016","2"
"99894","2"
"96177","9"
"10910","2"
"95307","2"
"14094","2"
"74425","2"
"52006","4"
"125027","2"
"7324","2"
"7017","2"
"77865","12"
"76532","4"
"20361","2"
"75520","12"
"78233","2"
"103060","4"
"37468","10"
"39273","2"
"1306","2"
"54964","4"
"39791","10"
"83525","10"
"101086","4"
"6309","2"
"108332","4"
"119086","2"
"112936","9"
"119707","2"
"92786","2"
"82107","2"
"50262","2"
"108699","2"
"73153","2"
"115384","2"
"40517","4"
"20479","2"
"24579","4"
"1998","2"
"59856","2"
"72976","4"
"77111","4"
"3639","2"
"24333","4"
"68367","2"
"32913","2"
"99776","4"
"97046","7"
"34071","4"
"62264","9"
"74122","4"
"95716","2"
"69751","2"
"86657","4"
"7020","2"
"119029","6"
"34905","4"
"111361","4"
"11697","10"
"91775","4"
"24786","2"
"105644","2"
"17493","2"
"88430","2"
"47928","2"
"73191","4"
"64691","2"
"117513","2"
"109483","2"
"79006","2"
"44218","4"
"34424","13"
"85751","2"
"4391","4"
"44946","2"
"100492","2"
"122478","2"
"29041","4"
"67142","2"
"10753","12"
"54315","9"
"120888","2"
"25992","4"
"3025","11"
"111774","10"
"81293","2"
"11722","2"
"55827","4"
"15669","2"
"116869","4"
"73549","2"
"105300","4"
"122905","2"
"33835","2"
"42902","2"
"34564","2"
"35749","2"
"2884","4"
"42003","2"
